12th percentage,cet rank,distance,branch,college
64.4,62292,2,IE,E254
69.1,31768,14,CS,E156
66.7,62047,19,EE,E076
73.3,6055,997,EI,E047
63.8,103727,12,ME,E151
65.5,111971,18,EC,E208
80.2,16022,802,CS,E017
73.3,8459,414,ME,E057
62,81807,3,EE,E095
82.2,23611,494,AE,E186
60.3,96965,128,CE,E112
75.6,5677,12,EC,E008
82.9,2165,21,CS,E053
63.4,152697,905,CE,E202
72.2,33550,360,ME,E203
69.2,140421,19,ME,E189
69.7,72595,13,IE,E100
56.1,137675,14,EC,E216
67.9,95709,213,CE,E128
70.8,43720,635,ME,E212
73.8,22548,204,EC,E034
72.1,39599,16,EC,E151
78,20925,5,EC,E059
64.9,102088,19,EE,E028
60.6,104901,12,EC,E147
59.2,109896,7,CE,E119
81.4,28682,4,EE,E133
71.2,17650,14,CS,E064
64.5,64342,5,ME,E507
64.6,112639,14,ME,E086
64.4,97949,19,AE,E208
81.5,20545,9,ME,E085
61.3,176497,16,CE,E186
57.6,87940,16,EC,E083
76,10769,10,ME,E126
58.5,132167,248,EE,E112
67.8,43741,204,EC,E103
57.3,148673,3,CE,E111
72.1,46212,849,CE,E209
80.1,16546,15,CE,E006
72.9,35495,11,EC,E152
57.8,45666,761,IE,E092
76.8,28194,4,CS,E194
75.9,17531,233,ME,E034
63.7,48439,363,ME,E069
71.2,69177,172,ME,E075
60,55822,12,CS,E075
82.1,20826,138,CE,E049
76.5,12772,642,EC,E099
69.4,178865,10,EE,E176
71.5,46958,997,ME,E103
56.3,115777,577,ME,E210
63.6,35574,20,CS,E169
81.3,18581,875,IE,E123
79.6,16475,790,AU,E023
65.1,89150,887,MR,E144
68,104023,13,EC,E199
65.2,76627,19,ME,E272
69.2,168030,524,ME,E045
59.7,183960,703,EE,E130
75.7,7520,314,CE,E030
68.8,173690,119,EC,E176
68.7,191400,5,CS,E264
76,20918,718,CS,E040
58.3,64244,191,CE,E153
75,15699,844,ME,E001
63.7,85921,367,CE,E101
72.4,25954,825,CE,E212
77.7,14130,347,IE,E115
77.1,12529,362,CS,E115
72,45432,13,IM,E016
77.9,17352,623,ME,E016
77.3,29755,560,CE,E177
56.3,61943,3,CE,E099
60.4,214877,731,CE,E132
56.6,46835,221,CE,E011
72.7,22630,613,CS,E203
91.4,4394,632,EC,E212
57.4,58331,16,EI,E133
82.1,29628,613,EC,E133
66.2,42579,399,EC,E032
72.2,76988,256,CE,E207
77.5,13214,15,TC,E016
73.5,7973,892,EC,E210
57.6,97623,101,AU,E099
78.4,26080,7,EC,E142
68.5,52595,4,AU,E078
72.6,5048,12,EC,E056
60.9,100569,12,AE,E208
57.1,123791,242,MN,E015
74.4,13400,891,CS,E212
62.1,34450,532,EI,E049
83.3,4911,756,ME,E006
72,9004,752,EC,E075
71.6,209607,10,CE,E237
89.9,1266,431,EC,E006
62,81216,974,CS,E204
78.3,10598,13,EE,E121
81.9,4455,978,ME,E006
68.4,148745,965,CE,E504
58.6,36280,15,EE,E115
75.4,15388,14,ME,E024
68.4,163726,236,CE,E258
58.4,38584,721,EC,E032
69.1,51313,9,EE,E077
81.7,9719,52,CH,E036
56.2,61768,179,CE,E015
65.9,43043,115,EC,E121
59.4,105089,293,EC,E185
68.2,36074,348,EC,E177
65.3,67928,14,AU,E038
65.5,185270,14,ME,E210
61.1,38125,6,IE,E078
58.2,52158,303,CS,E174
58.9,198649,17,ME,E255
69.2,144035,13,EE,E198
59.1,33143,5,ME,E166
77.7,26490,156,CS,E098
64.2,115285,21,CE,E149
56.7,88992,21,ME,E100
62.7,95376,552,TX,E032
72.3,110298,4,CE,E163
61.1,76292,186,IE,E095
56.6,109628,21,EE,E205
72.1,46516,657,CE,E235
82.8,15825,20,EI,E016
75.4,29954,20,PT,E021
72.5,24454,19,ME,E141
81.4,25235,14,CE,E038
65.8,61601,4,MT,E078
70.7,57993,14,EC,E257
67.7,36397,19,IE,E160
81,8270,17,CE,E003
70.9,36756,12,CH,E062
64.6,50218,3,IE,E102
73,6202,722,EC,E126
65.1,45129,781,EC,E043
68.4,53239,6,IP,E031
57.2,161350,19,CS,E264
61.5,46596,12,CS,E165
77,18813,571,CE,E002
62,97805,579,EC,E134
68,95536,10,EE,E086
74,5323,712,IE,E126
70.2,144414,345,ME,E169
59.9,189019,823,CE,E227
61.8,105125,7,IE,E177
58.3,65205,270,EE,E213
75.7,13759,19,CS,E115
61.9,41874,4,EE,E127
71.3,104145,4,ME,E216
76.2,17743,16,EC,E010
58.9,79059,12,CS,E238
63.9,228876,892,EE,E144
72.1,27394,14,CS,E085
82,22252,656,ME,E010
56.3,132961,10,CS,E081
79.9,12142,2,EI,E122
61.3,104392,20,ME,E028
59.3,75682,4,CE,E273
65.9,57545,92,EC,E101
76.6,10101,861,EC,E024
71,28184,473,CE,E037
56.6,68983,916,EC,E083
62.8,64659,967,CE,E064
69.6,138413,12,AU,E144
59.4,52596,21,CS,E265
62.1,30890,107,EC,E158
75.5,10526,222,EC,E041
63.8,55821,325,ME,E196
80.8,26768,4,CE,E053
81.5,29382,377,CS,E157
76,7634,5,CS,E062
62.7,79405,16,ME,E130
58.8,91822,9,EC,E043
72.4,7290,339,CS,E099
74.1,5279,935,CE,E003
73.4,20307,12,CS,E134
61.7,70200,543,MN,E015
64.4,139773,250,EC,E203
61.8,139969,20,EC,E203
64.3,185722,10,EC,E153
66.2,137067,174,CE,E504
59,173072,804,ME,E152
71.1,10751,7,BM,E042
60.3,54740,322,CS,E207
64.9,180537,711,CE,E227
60,85640,9,EC,E203
56,47976,8,CS,E221
58.2,55729,7,ME,E102
60.8,101878,18,CE,E070
67.1,133662,13,EC,E198
80.7,10040,487,CS,E105
68.1,48062,14,CS,E135
69.8,58715,9,EC,E032
66.2,117056,354,EE,E127
59.8,150157,19,EE,E013
76.7,9292,18,CS,E071
74.3,24942,146,ME,E155
60,30639,497,CE,E161
56.1,100909,955,ME,E092
70.1,195095,5,EC,E112
62.4,38736,610,IE,E144
71.4,55461,15,ME,E010
58.8,130921,537,ME,E124
68.7,45052,743,IE,E142
82.1,3766,14,CS,E141
65.6,99876,8,CS,E213
81.2,18303,20,CS,E079
66.1,36146,352,CS,E237
67.3,143388,136,CE,E117
70.5,33972,691,ME,E158
71.2,61635,9,CS,E238
58.7,48190,363,CS,E232
82.7,17567,10,CE,E002
68.3,75337,6,CS,E153
76.8,22639,20,ST,E002
88.5,3079,10,IE,E107
74.3,17794,6,CE,E008
70.5,151515,525,EC,E040
59,70842,15,EC,E077
69.9,58186,21,ME,E265
57.1,123563,21,CE,E090
67.2,32431,537,EC,E129
71.4,19508,390,CS,E059
74.6,24010,601,CS,E171
56.1,77195,228,CS,E185
60,86811,4,IP,E031
64.6,164063,755,ME,E028
64.7,88567,4,CE,E145
75.1,18451,924,CS,E102
72.9,201410,489,CE,E204
62.2,34335,2,IP,E041
76.9,12496,18,CS,E065
71.1,53300,21,BT,E049
68,39645,19,ME,E037
60.7,32854,470,CS,E075
65.4,175477,229,EE,E087
71.6,56359,724,IM,E017
72.2,147532,910,ME,E273
63.4,66968,13,EC,E090
74.8,7100,4,AE,E151
61.2,217331,373,CS,E202
79.2,23130,466,CS,E096
81.7,12006,298,AE,E014
79.7,14803,547,IE,E053
63.8,66414,335,CE,E162
71.4,56928,356,CS,E146
66,116751,14,EE,E055
58.8,112911,9,IE,E172
75.5,21900,568,AE,E159
67.4,85999,20,CE,E042
91.2,3815,954,ME,E278
69.7,99398,4,AU,E058
62,47872,185,EC,E274
66.4,122578,859,CE,E106
57.6,38141,309,EC,E031
65.5,42349,6,EE,E059
61,110269,70,CE,E100
75.7,25166,937,EC,E209
63.9,66827,19,CE,E183
63.6,60790,12,CS,E203
82.7,16085,5,IM,E007
59.1,73027,445,CE,E155
67.5,82650,13,CS,E153
57.4,157278,19,ME,E015
67.3,77617,8,ME,E172
59.2,59417,4,CS,E089
70.8,25632,6,CH,E011
62.4,54202,8,CE,E157
80.5,14291,12,EC,E156
69.8,166205,8,ME,E239
81.3,14446,21,CS,E142
77.8,12148,498,EC,E060
56.5,72694,19,EE,E076
66.2,88211,564,CE,E108
62.8,166716,769,EC,E213
77,10724,12,EE,E056
73.3,13516,819,IE,E097
62.4,61333,701,CE,E124
57.6,44479,5,EC,E151
77,10294,578,CE,E007
67.9,32325,640,CE,E061
73.1,12164,390,IE,E097
57.6,39092,758,EE,E065
73.8,15412,816,BT,E012
63.7,54613,21,CE,E028
66.4,116543,16,ME,E132
59.2,86826,937,EC,E124
64.3,62559,108,EC,E089
58.2,48820,585,EE,E096
59.9,81116,186,CE,E135
73.3,14801,17,EE,E107
73.2,6116,535,IE,E016
71.1,88386,841,IE,E112
67.6,72465,775,CE,E108
65.8,57796,8,IE,E153
75.5,26640,294,EE,E099
57.3,51993,391,EE,E152
71.9,140941,2,ME,E185
57.4,94858,453,IE,E130
66.6,55128,135,EC,E185
71.7,7489,18,AE,E079
62.7,33575,747,CS,E114
72.7,18067,322,IE,E049
71.9,38522,13,EC,E269
75.5,16268,12,CS,E087
77.4,21322,16,ME,E016
66.7,120705,776,ME,E213
57.5,36287,5,CE,E032
62.5,43520,419,IE,E209
60.3,46827,14,AU,E079
66.3,153394,775,EE,E149
57.8,250139,542,CC,E237
69.1,82617,59,CS,E254
61.2,56985,11,EC,E109
56.2,66750,676,EC,E102
66.3,224615,262,ME,E169
82.8,5614,5,CS,E107
59.8,49618,8,CS,E239
79.8,5790,965,CS,E071
64.1,134010,17,CE,E189
89.2,2044,499,EE,E166
82.2,15787,477,CE,E041
72.6,89962,910,ME,E207
66.9,61212,283,BM,E186
80.3,19884,707,EE,E079
70.3,7262,255,EE,E061
65,152396,14,EC,E504
64,64930,507,MT,E111
67.8,349743,14,EC,E221
71.2,14346,540,ME,E044
57.4,54453,8,TX,E032
69.2,152268,542,EC,E090
75.6,21772,721,CS,E160
71.4,25909,2,CE,E060
90.7,3236,468,IE,E057
60.9,37917,6,ME,E065
72.7,68147,20,CE,E221
57.1,96925,447,EE,E255
59.2,175114,657,EC,E110
68.1,72443,978,ME,E206
65.4,42400,3,IE,E101
71.4,103086,3,ME,E130
72.6,57858,563,CS,E127
69.3,123637,467,EC,E092
62.2,41972,19,CS,E157
62.8,108061,4,ME,E210
69.8,50090,11,CS,E227
57.4,123370,353,EE,E185
78.5,24164,956,EC,E111
62.7,53989,895,ME,E061
57.6,122508,10,ME,E193
68.8,58862,8,EC,E134
60.7,44099,698,IE,E149
61.6,106313,7,CE,E153
56,162027,3,ME,E208
67.3,64226,11,EE,E077
82.9,15202,624,SE,E186
72.9,114953,798,IE,E070
68.6,60296,18,IE,E169
67.8,121431,640,ME,E264
62.9,76680,4,CS,E172
71.3,147391,76,EE,E135
74.4,26081,17,EE,E212
61.3,126908,10,EC,E136
59.6,42296,676,ME,E010
60.7,47410,10,EI,E133
71.8,47004,12,AU,E038
57.3,148296,5,CE,E180
82.8,4790,12,EC,E126
62.8,149605,914,CE,E181
76.6,25746,8,CS,E154
67.6,33745,252,CE,E059
72,29272,389,CS,E049
64.3,92607,460,CS,E095
71.1,12455,143,MD,E006
71.5,111555,4,EE,E173
56.8,225875,820,ME,E076
67.2,55444,15,CS,E124
72,11376,6,CH,E016
59.5,178314,868,ME,E114
83.3,1451,20,CS,E021
82.6,13141,5,EC,E058
67,163013,570,CE,E142
72.7,49975,340,CS,E133
78.1,20496,688,BT,E241
57.7,33473,135,CE,E079
76.8,10854,518,ME,E126
67.8,78119,862,CS,E165
83.8,4001,849,CE,E003
75.7,13774,749,EE,E024
87.9,2544,13,EE,E008
79.2,16285,15,CE,E016
67.8,118068,436,EC,E207
59.6,105232,611,CS,E045
56,61192,233,CS,E259
69.3,45034,21,CE,E053
70.1,11366,540,CS,E083
60.9,58539,5,CS,E237
72.1,155179,784,EE,E172
75.4,24930,273,CS,E015
97,745,2,CS,E057
76.3,17106,17,CS,E108
68.3,33746,761,CS,E155
66.8,167647,347,ME,E252
63.1,112290,829,IP,E047
77.9,18078,20,ME,E061
57.4,42304,894,EE,E196
64.4,54707,774,IE,E098
64.2,60685,412,EC,E154
64.1,38538,442,ME,E060
70.3,68404,120,CS,E177
80.6,7265,84,CS,E107
80.3,24536,783,ME,E155
68,57773,20,EC,E171
78,6600,568,CS,E151
63.4,108311,966,CE,E104
92.5,622,66,EC,E006
61,43916,8,ME,E108
81.1,8606,57,EE,E009
58.2,233812,779,ME,E035
60.6,30798,19,ME,E105
67.7,42302,9,BT,E241
72.1,16142,6,EC,E240
60.8,35706,239,IE,E151
58.6,233486,510,EC,E184
78.1,11250,16,EC,E507
84.7,2806,19,EC,E057
79.9,17304,11,CE,E059
68.1,69982,967,IE,E171
60.6,81629,794,CS,E159
79.6,7733,405,BT,E053
70.9,141309,18,ME,E213
80.6,20903,542,EI,E122
63.9,93146,345,EC,E134
58.2,37556,557,EC,E162
64.6,94118,464,CE,E239
69.3,251500,517,EC,E221
75.4,10216,870,EC,E120
65.6,61114,653,CS,E184
79.1,28914,15,CE,E062
79.7,7350,533,EI,E016
73.2,16739,78,EI,E006
69.8,56552,18,CH,E044
67,290883,7,CE,E208
67.9,55124,13,CS,E221
82.3,23552,20,ME,E278
67,154519,121,CE,E196
73.2,19373,2,CS,E092
59.8,182912,5,EE,E013
71.9,48830,948,IE,E149
66.2,195602,7,ME,E216
63.6,134051,19,EC,E188
65.2,64501,673,EE,E152
57.2,134725,11,IE,E153
85.9,4553,245,IE,E277
73.7,28452,847,CE,E063
61.8,85369,2,AU,E078
71.5,17176,16,AE,E014
58.8,129029,724,EC,E169
60.2,58324,501,ME,E212
67.5,43546,5,EE,E067
65.6,64111,79,EC,E077
73.3,29439,19,ME,E181
57.7,138379,2,IE,E096
66.1,87462,751,CE,E264
81.6,20322,12,CH,E016
79.7,24792,308,EI,E007
98,165,12,EC,E005
61.4,33470,224,EC,E274
70.8,46881,189,CE,E158
70.4,40589,308,ME,E203
60.9,65897,333,CS,E114
61.4,64109,5,EC,E043
76,26302,208,ME,E262
91.5,256,7,CS,E048
80.8,27052,489,CS,E078
79.9,25064,15,EC,E196
67,71951,20,ME,E114
58,71913,787,CE,E078
65.1,42739,129,CS,E054
57.4,34851,8,CS,E095
66,31156,19,IE,E152
67.3,41886,243,EC,E101
77.3,7442,848,IE,E099
66.4,140222,14,ME,E043
60.1,76037,5,CS,E180
58.5,107610,20,MT,E111
81.9,25865,50,ME,E128
67.2,112414,522,CE,E075
57.9,99581,12,CS,E127
82,29542,4,IM,E008
71.4,16017,297,CS,E086
69.9,53185,145,IE,E102
62.5,93550,933,EE,E102
58.3,43911,11,ME,E099
90.1,436,764,CS,E001
80.9,2325,16,EE,E009
82.6,13497,149,EC,E107
79.9,10451,14,CS,E079
73.2,5626,963,EE,E105
70.5,43429,18,CS,E132
75.5,22545,19,ME,E037
56.7,77842,13,ME,E274
66.9,159660,458,ME,E042
61.9,127025,19,EE,E177
75,7156,16,EC,E241
75.1,19208,21,IP,E041
80.3,24204,8,IE,E065
56.9,90402,16,AU,E058
71.6,133770,253,EE,E081
58.4,60680,3,EC,E264
71.2,29737,823,EC,E075
96.1,616,11,ME,E005
77.2,25557,16,CS,E087
68.6,97965,666,CE,E134
68.4,34605,236,ME,E041
72.4,78683,9,ME,E132
73.8,26368,987,EE,E047
78.6,6340,535,EE,E124
63.6,89983,20,ME,E167
83,25895,830,EE,E133
72.8,21323,850,ME,E024
67.4,165181,6,IE,E070
61.9,50626,20,CE,E101
63.2,156049,13,EC,E070
82,3813,676,CS,E099
63.8,35580,2,ME,E124
58.5,89280,661,CS,E144
70,131594,655,EC,E046
88.9,3843,19,AE,E007
63.3,142384,384,EC,E213
70.8,12064,18,EE,E034
58.4,154465,11,EE,E134
61.6,43896,7,IE,E087
72.4,84912,12,CS,E255
60.4,138935,16,EC,E112
68.7,48297,19,IE,E103
62.3,32589,21,CE,E115
60.7,31153,102,EC,E087
81.1,27094,8,SE,E014
72,22174,125,ME,E166
67.1,46639,265,CE,E105
73.4,13471,770,CE,E007
97.6,389,19,IE,E005
75.8,10117,333,IE,E034
63.7,46482,152,EC,E087
68.7,110757,277,EC,E172
71.1,8850,859,BT,E053
57.5,54753,3,CE,E092
71.1,22975,279,CE,E082
79.9,6066,739,CE,E005
62.7,84557,387,AU,E047
59.9,257319,13,EC,E044
76.2,21127,11,EE,E058
57.9,61675,77,ME,E185
70,129509,7,ME,E043
63,71823,5,EC,E139
71.2,76261,776,EC,E172
59.2,68113,12,EC,E092
76.2,27600,277,ME,E037
78.7,9870,4,EI,E021
73.2,25981,650,EC,E032
81.4,5710,21,IE,E099
79,24017,15,CS,E164
64,149047,340,EC,E199
66.1,44560,17,CS,E186
67.6,41927,11,CS,E164
59.5,103614,17,CE,E210
89,1132,19,EC,E048
62.7,43525,70,ME,E158
65.5,138427,18,ME,E144
80,20459,936,CS,E111
72.1,132307,5,EE,E172
66.1,101162,21,IE,E112
80.6,22751,460,CE,E042
56.2,65467,233,IE,E095
58.2,44162,851,IM,E009
75.5,20021,584,CS,E079
56.5,96735,772,EE,E172
57.3,138347,4,ME,E210
71.3,96877,8,ME,E087
66.9,77953,2,EC,E204
66.5,74021,16,CE,E160
71.3,149489,18,EC,E120
71.3,71088,250,EC,E127
71.1,57509,14,CE,E063
66.3,42172,19,CS,E086
69.1,269406,224,ME,E096
68.6,89262,4,CE,E110
80.1,15820,9,EE,E023
67.6,145601,284,CE,E206
75.6,20683,21,CE,E006
72.9,61544,322,ME,E144
62,47146,709,EE,E078
82.3,13596,3,BT,E012
71.8,33393,593,EE,E078
93.5,785,18,EC,E006
60.1,51737,245,EC,E129
68,41187,985,ME,E023
64.9,41496,601,BC,E240
80,8178,4,CE,E057
59.9,122784,479,EC,E180
70.9,16033,275,CE,E118
57.4,124525,6,ME,E114
57.7,65120,20,EC,E132
79.2,5158,719,IE,E001
82.5,23519,14,EE,E037
71,51635,14,ME,E096
63.4,63142,17,CE,E004
67,49289,14,IM,E009
62.6,57816,6,ME,E150
59.3,162696,493,ME,E114
83.9,3935,81,CS,E058
62,62133,13,ME,E160
70.9,71467,305,CS,E204
68.4,68274,808,CS,E165
81,24919,372,CS,E014
61.5,50820,8,CS,E015
80.9,23262,4,CS,E274
70,145383,609,CE,E199
81.3,1560,16,IE,E006
59.5,335481,893,EE,E197
62.9,61938,898,ME,E015
68.6,227883,2,CS,E183
70.9,19453,86,CS,E257
62.8,56253,237,CE,E255
75.1,14254,695,EE,E107
70.1,31647,2,EC,E075
73.4,17873,21,EC,E012
72.5,72090,553,CE,E252
63.8,99146,3,ME,E149
97.7,42,11,CS,E005
73.3,26915,10,EE,E196
71.2,101821,19,EC,E145
78,12673,16,BT,E016
63.1,40873,108,ME,E087
80.5,7126,4,CH,E048
82.3,22348,132,EC,E239
59.9,149941,15,CS,E130
67.6,113149,56,CS,E127
70.8,27568,739,EC,E061
60.4,293288,20,EC,E221
78,17938,6,AE,E037
81.6,18845,216,IE,E178
67,81143,399,IE,E077
77.1,6484,5,IE,E007
76.4,22916,11,EC,E108
76.2,10561,21,EE,E105
56.8,109826,261,ME,E098
64.6,126341,17,CE,E504
65.2,143759,979,EC,E175
64.2,30475,244,EC,E175
72.4,103408,704,CE,E264
67.5,146654,677,EC,E153
74.8,25505,290,IE,E043
68.8,33776,486,AU,E058
67.7,98682,118,EE,E134
77.1,25680,917,EC,E274
90.2,1507,810,CS,E008
63.6,61672,5,EE,E106
82.9,3531,147,CS,E099
72,35984,18,CS,E149
63.5,39972,14,EC,E149
73.2,8409,7,EC,E178
70.5,37626,21,TC,E012
70.2,11172,140,ME,E115
58.3,129983,14,IE,E177
58,136393,2,EE,E086
65.4,40140,581,ME,E011
63.1,74201,3,EC,E032
78.5,17837,769,EC,E105
57.7,102552,836,ME,E121
69.2,157251,560,EC,E119
75.7,14988,125,AE,E014
58.5,66635,15,IE,E100
83,26400,998,EC,E111
61.2,158101,21,CE,E119
59.7,98410,272,EC,E076
79.6,24572,10,IE,E123
60.1,88714,723,ME,E047
72.3,25674,5,EE,E024
57.9,37953,902,EC,E045
67.6,38330,15,CS,E168
68.6,49049,419,EE,E198
84.6,2063,8,CB,E057
72.9,131679,685,EC,E042
58,44604,18,CE,E089
66.3,82083,462,ME,E098
77.8,12806,5,MT,E232
66.2,77726,655,CE,E106
62.1,67485,435,EI,E062
61.4,153841,8,EC,E237
64.3,71937,15,CE,E205
59.3,40392,562,EC,E106
74.3,6654,525,EC,E507
67.2,91877,10,CE,E042
71.1,11558,225,CS,E031
56.2,113748,8,ME,E252
68.2,77225,7,CE,E097
85.3,2191,19,CS,E510
56.1,42649,242,ME,E087
57.2,625626,55,ME,E032
88.3,4962,8,CE,E003
57.7,36277,329,IE,E106
65.1,68146,860,CS,E153
57.8,35513,20,CE,E115
70.3,29045,11,EC,E127
81.1,22547,18,EI,E062
85.2,2228,7,CS,E053
77.9,17929,5,CS,E046
80.8,19573,543,ME,E240
58.2,142460,883,EC,E210
56.3,172755,353,CS,E269
82.3,17275,754,EC,E014
87.2,2021,6,IE,E057
66.1,225226,9,EE,E210
75.4,9876,12,SE,E240
58.3,80738,264,ME,E085
79.8,11009,575,IM,E006
67.1,247600,401,ME,E172
65.5,37352,799,CE,E272
72.5,39882,251,EE,E059
78.7,27198,903,ME,E178
59.3,163526,20,EC,E046
60,51237,14,EC,E135
63.3,168230,5,EC,E227
64.6,69172,981,EE,E076
63.7,35928,14,CE,E034
76.6,7069,530,EI,E008
70.2,68439,10,CS,E144
58.9,106269,912,EC,E169
66,58861,4,CE,E087
70.5,15672,11,IM,E003
62.4,66686,4,ME,E079
81.6,15573,221,TC,E126
61.8,110292,12,IE,E018
69.2,59167,9,ME,E011
71.3,51892,4,EC,E113
67.5,88467,126,ME,E193
63,86350,111,CE,E257
67.7,155199,4,ME,E113
57.2,60767,275,ME,E173
64.6,172608,4,CE,E227
69.8,161551,19,CE,E109
74.8,5877,11,CS,E119
71.3,64030,561,EE,E199
79.7,12234,2,CS,E212
73.1,29507,6,EE,E011
67.9,135588,9,CE,E149
67.9,93077,3,EC,E238
68.3,40324,4,CS,E106
61,40643,7,BM,E186
75.4,8859,701,BT,E053
81.2,26820,283,CH,E036
59.2,86598,13,EE,E075
77.1,10532,286,AU,E007
57,136315,300,AU,E032
59.5,48001,2,CS,E111
76.9,16082,943,EC,E024
83,3911,282,EE,E021
71.3,13904,5,CE,E058
78.4,15812,21,EC,E059
71.8,218733,6,EC,E193
62,208553,256,EC,E035
67,139451,6,ME,E208
68.8,169434,7,ME,E055
59.8,45978,16,ES,E232
68.7,36645,13,EC,E161
72.9,98205,13,ME,E033
63.9,120547,9,ME,E017
57.3,70251,3,ME,E157
74.8,26887,805,EE,E055
70,45877,680,EC,E207
65.7,103311,96,ME,E167
56.1,44374,13,CE,E077
67.6,137381,20,ME,E040
91.3,1845,7,TC,E005
56.2,241699,20,EC,E046
65.3,240954,515,ME,E238
68.1,38940,18,CE,E053
89.5,3842,7,ME,E006
82.4,2636,153,AE,E007
77.7,12452,898,EE,E062
76.8,19963,754,EC,E160
64.1,137774,770,EE,E181
57,50753,11,EC,E040
64.8,55941,925,EC,E186
74.1,6685,416,EE,E021
56.3,139382,6,ME,E177
82.9,17290,685,CH,E007
79.7,9267,8,EE,E041
60.4,176924,787,CE,E176
67.5,127883,622,ME,E135
76.2,25512,5,CS,E196
75.1,20240,367,CS,E034
75.1,8530,916,CE,E005
72.9,313951,21,EE,E176
71.8,163727,15,EE,E134
62,44602,3,CS,E239
88.9,4916,703,IE,E016
64,107221,110,EC,E216
77.8,27292,175,IP,E041
90.7,458,226,IE,E005
58.2,30253,5,EE,E065
59.8,59130,19,ME,E058
64.3,45169,243,ME,E111
62.3,51301,6,EC,E274
80.6,28977,826,BT,E049
75.7,23455,284,EC,E083
63.9,158530,4,ME,E157
79.1,8776,931,IE,E065
66.3,37136,666,CS,E155
67.6,60162,670,CS,E147
67.7,215870,18,CE,E180
61.3,220269,964,ME,E076
95.6,202,19,CS,E006
70.4,59390,15,MR,E144
69,243396,521,CE,E182
62.8,122615,11,EE,E081
57.4,32954,485,CS,E061
81.2,29283,13,EC,E078
72.6,14547,14,IE,E115
81,27265,299,CS,E135
66.6,163647,660,ME,E114
67.5,74696,525,ME,E166
70.6,19533,505,CE,E057
59.5,163172,319,ME,E046
83.1,3671,478,ME,E003
61.5,56647,387,CH,E044
59.1,31106,3,CS,E257
69.9,60120,5,CS,E081
68.5,102829,343,ME,E175
78.4,23814,632,ME,E107
70.9,65106,9,BM,E186
62.5,44538,668,EC,E177
71,16304,6,ME,E021
62.3,35237,552,CS,E078
57.9,56179,980,CS,E147
73.5,5797,703,EC,E037
64,130314,83,ME,E076
68,134204,13,ME,E135
67.3,55725,16,IE,E173
79.7,9758,861,CH,E006
64.3,169491,19,ME,E101
64.1,62953,160,CE,E044
81.9,4773,384,EC,E212
57.4,50712,521,CS,E198
68.3,192093,776,EC,E119
79.6,19307,4,CS,E155
63.2,57600,17,EC,E106
68.9,137921,15,CE,E189
87.3,2611,544,IE,E107
72.4,264734,143,ME,E032
72.9,64250,12,IP,E047
81.5,28224,282,CS,E109
61.5,45317,20,IE,E017
59.7,96213,4,CE,E132
71.2,10115,13,ME,E001
73.7,7912,201,EI,E016
87.7,2837,20,EC,E002
56.2,34630,13,ME,E069
64.9,47687,8,EC,E114
76.6,24464,853,IE,E160
60.4,184047,971,ME,E264
82.7,23816,380,EC,E010
70.5,54417,4,ME,E161
68.9,48255,482,EC,E252
74.3,14591,609,EC,E036
67.3,105234,21,EE,E237
70.1,12418,11,EC,E085
59.1,230866,4,EE,E181
60.8,103911,715,CE,E216
77.8,12882,150,EC,E082
82.2,4937,11,EE,E021
63.4,55683,5,CE,E169
81.6,23893,920,CS,E029
67.3,294259,17,ME,E255
72.4,26020,721,CE,E168
72.5,118478,19,ME,E232
72,147653,549,EC,E273
57.5,61947,645,ME,E507
77.5,10232,19,EE,E079
74.6,19159,19,CS,E150
97.7,286,191,IE,E005
56.5,51141,15,IE,E261
68.1,52255,380,EC,E065
59.2,70912,12,EC,E123
81.4,24482,10,CS,E205
72.1,40226,13,MD,E017
58.1,69590,827,ME,E147
69.8,48685,5,AU,E078
59.1,43253,20,CE,E044
63.1,49609,143,CE,E011
72.5,112869,13,CE,E160
66.2,77915,325,CS,E046
74.5,9552,16,CS,E507
80.3,11975,623,EC,E151
59.1,121069,2,EE,E055
70.5,81612,4,EC,E208
61.8,140897,9,CE,E227
59.7,44379,436,EC,E202
64.4,123992,16,ME,E252
87.5,3719,230,CS,E056
69,54949,13,TX,E062
72.4,184307,113,CS,E264
71.7,19446,389,CS,E257
72.3,7377,748,CS,E034
82.1,16447,19,ME,E024
72.4,33326,482,AU,E059
59.4,62255,10,CE,E045
70.8,30380,18,CS,E154
78.1,6803,12,EE,E008
69.3,206036,365,CE,E076
70.2,44837,281,ME,E044
56.3,82109,5,CS,E210
76.3,18975,17,EC,E129
60,91327,4,ME,E175
73,14644,5,EC,E065
77.4,16212,290,EC,E096
77.5,29000,12,CE,E049
67.5,54703,987,ME,E041
63.4,48624,6,IE,E237
57.3,43772,914,EE,E115
78.5,19180,2,CS,E042
81,16011,621,CE,E008
69.2,54192,19,CS,E070
57.6,45416,402,EE,E045
57.6,79516,895,TC,E017
65.1,128525,6,ME,E206
82.1,21325,11,CE,E024
64,71943,19,CE,E036
84.8,2512,84,IE,E107
56.9,58901,15,EE,E255
80.6,14557,577,CE,E241
67.8,115642,160,CE,E119
72.4,5751,840,EC,E276
73.9,15256,9,EE,E212
71.8,105712,383,CE,E045
71.2,217731,429,IE,E177
61.5,76090,375,CE,E112
74.4,21124,357,AE,E159
63.6,107482,352,EE,E112
79.6,5298,764,CS,E275
96.6,654,7,SE,E005
